"","study","taxon","phylum","common_name","number_of_populations","ecosystem","dispersal_mode","acclimation_time","source_population","latitude","longitude","life_history_stage","sex","acclimation_temperature_1","acclimation_temperature_2","measurement_level","thermal_limit_type","thermal_limit_1","thermal_limit_2","thermal_limit_error_type","thermal_limit_error_1","thermal_limit_error_2","n_1","n_2","max_temp","min_temp","mean_temp","temp_range","upper_lower","ARR"
"453","Philips_et_al_2015","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<1","5220A",-19.0178,146.1549,"adult","uncertain",30,35,"individual","CTmax",41.8444444,41.1658051788889,"std_dev",1.00636861,0.310120570301041,9,9,27.025,10.3,19.3,16.725,"upper",-0.135727844222222
"454","Philips_et_al_2015","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<3","5220E",-18.9583,146.1523,"adult","uncertain",30,35,"individual","CTmax",41.6625,41.95,"std_dev",0.26044833,0.206559111797729,16,16,27.225,10.7,19.625,16.525,"upper",0.0574999999999989
"455","Philips_et_al_2015","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<5","6101A",-18.9106,146.2508,"adult","uncertain",30,35,"individual","CTmax",39.8636364,40.3090909090909,"std_dev",1.94693232,2.01764939741995,11,11,32.025,15.5,24.5,16.525,"upper",0.0890909018181816
"456","Philips_et_al_2015","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<7","4272A",-18.8458,145.9041,"adult","uncertain",30,35,"individual","CTmax",39.36,39.4,"std_dev",0.15055453,0.440454310910905,10,10,28.62,11.32,20.62,17.3,"upper",0.00799999999999983
"457","Philips_et_al_2015","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<9","4105A",-18.7992,145.9086,"adult","uncertain",30,35,"individual","CTmax",42.0125,42.23125,"std_dev",0.60649265,0.375444181381646,16,16,29.275,12.1,21.375,17.175,"upper",0.0437500000000014
"458","Philips_et_al_2015","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<11","3792A",-18.7921,145.8345,"adult","uncertain",30,35,"individual","CTmax",40.04,39.88,"std_dev",0.24083189,0.116619037896905,5,5,28.8,11.4,20.75,17.4,"upper",-0.0319999999999993
"459","Philips_et_al_2015","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<13","3505B",-18.7788,145.825,"adult","uncertain",30,35,"individual","CTmax",38.8666667,39.4111111111111,"std_dev",0.57008771,0.57759078170545,9,9,28.65,11.325,20.65,17.325,"upper",0.108888882222222
"460","Philips_et_al_2015","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<15","4577A",-18.7736,145.9579,"adult","uncertain",30,35,"individual","CTmax",39.71,39.88,"std_dev",0.36651512,0.376533899905145,10,10,31.9,14.65,23.95,17.25,"upper",0.0339999999999989
"461","Philips_et_al_2015","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<17","5821A",-18.6096,146.18,"adult","uncertain",30,35,"individual","CTmax",41.925,42.225,"std_dev",0.47434165,0.426781978465417,8,8,31.25,16.275,24.4,14.975,"upper",0.0600000000000009
"462","Philips_et_al_2015","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<19","3498A",-18.6062,145.7915,"adult","uncertain",30,35,"individual","CTmax",41.2714286,42.1642857142857,"std_dev",0.69771999,0.393421174,14,14,28.85,12.075,21.075,16.775,"upper",0.178571422857144
"463","Philips_et_al_2015","Lampropholis_coggeri","Chordata","lizard",13,"terrestrial","direct","<21","2943A",-18.5614,145.7789,"adult","uncertain",30,35,"individual","CTmax",38.8,39.58,"std_dev",0.66164777,0.630343821523885,10,10,28.875,12.25,21.175,16.625,"upper",0.156
"464","Sasaki_and_Dam_2019","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","KL",25.283653,-80.330295,"adult","female",18,22,"population","LD50_high",31.99242,33.82464,"std_err",0.21035,0.215352,1,1,30.55818,22.822811,27.005703,7.735369,"upper",0.458055000000001
"465","Sasaki_and_Dam_2019","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","PR",26.484712,-82.011192,"adult","female",18,22,"population","LD50_high",29.51297,31.20154,"std_err",0.2915942,0.2909967,1,1,30.90531,17.622208,25.392895,13.283102,"upper",0.422142500000001
"466","Sasaki_and_Dam_2019","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","PG",26.940398,-82.051036,"adult","female",18,22,"population","LD50_high",29.2356,31.2526,"std_err",0.5038,0.501747,1,1,30.803257,17.073378,25.148806,13.729879,"upper",0.50425
"467","Sasaki_and_Dam_2019","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","MR",27.541441,-82.688451,"adult","female",18,22,"population","LD50_high",28.917,28.917,"std_err",0.30657,0.30657,1,1,30.616905,16.039289,24.633297,14.577616,"upper",0
"468","Sasaki_and_Dam_2019","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","SP",27.633728,-82.6674,"adult","female",18,22,"population","LD50_high",26.5059,29.644,"std_err",0.5517,0.3861363,1,1,30.597477,16.029791,24.617729,14.567686,"upper",0.784524999999999
"469","Sasaki_and_Dam_2019","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","NS",29.037478,-80.908512,"adult","female",18,22,"population","LD50_high",26.48557,30.13375,"std_err",0.5794033,0.6071921,1,1,28.594151,18.722908,24.156425,9.871243,"upper",0.912045
"470","Sasaki_and_Dam_2019","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","CT",41.320591,-72.001564,"adult","female",18,22,"population","LD50_high",25.92,29.2544,"std_err",0.426579,0.3938751,1,1,22.667253,2.710648,12.58287,19.956605,"upper",0.8336
"471","Sasaki_and_Dam_2019","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","ME",44.615086,-67.497436,"adult","female",18,22,"population","LD50_high",25.9379,29.21343,"std_err",0.546316,0.512062,1,1,15.335692,2.759924,8.595744,12.575768,"upper",0.8188825
"472","Sasaki_and_Dam_2019","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","SA",45.100059,-67.055032,"adult","female",18,22,"population","LD50_high",26.3281,30.497,"std_err",0.6849089,0.27916,1,1,15.203428,1.881384,8.449094,13.322044,"upper",1.042225
"473","Sasaki_and_Dam_2019","Acartia_tonsa","Arthropoda","copepod",10,"ocean","planktonic","2+","SB",46.27291,-64.575143,"adult","female",18,22,"population","LD50_high",24.295,30.3619,"std_err",0.5686669,0.3553037,1,1,20.201029,-1.600553,8.287957,21.801582,"upper",1.516725
"474","Sasaki_et_al_2019","Acartia_tonsa","Arthropoda","copepod",2,"ocean","planktonic","2+","PG",26.940398,-82.051036,"adult","female",18,22,"population","LD50_high",31.48687,31.6295,"std_err",0.3837,0.2283328,1,1,30.803257,17.073378,25.148806,13.729879,"upper",0.0356575000000001
"475","Sasaki_et_al_2019","Acartia_tonsa","Arthropoda","copepod",2,"ocean","planktonic","2+","PG",26.940398,-82.051036,"adult","male",18,22,"population","LD50_high",30.04441,30.19157,"std_err",0.2911847,0.309329,1,1,30.803257,17.073378,25.148806,13.729879,"upper",0.0367899999999999
"476","Sasaki_et_al_2019","Acartia_tonsa","Arthropoda","copepod",2,"ocean","planktonic","2+","CT",41.320591,-72.001564,"adult","female",18,22,"population","LD50_high",30.2282,31.55975,"std_err",0.3847615,0.4161805,1,1,22.667253,2.710648,12.58287,19.956605,"upper",0.3328875
"477","Sasaki_et_al_2019","Acartia_tonsa","Arthropoda","copepod",2,"ocean","planktonic","2+","CT",41.320591,-72.001564,"adult","male",18,22,"population","LD50_high",27.85826,29.29172,"std_err",0.4445083,0.3746631,1,1,22.667253,2.710648,12.58287,19.956605,"upper",0.358365
"478","Tepolt_et_al_2014","Carcinus_maenas","Arthropoda","crab",7,"intertidal","planktonic","<1","Skitnepollen",60.5061,5.0226,"adult","uncertain",5,25,"population","LD50_high",34.2,36.1,"std_err",0.4,0.3,8,10,17.0285714285714,0.328571428571429,7.94285714285714,16.7,"upper",0.0949999999999999
"479","Tepolt_et_al_2014","Carcinus_maenas","Arthropoda","crab",7,"intertidal","planktonic","<1","Seixal",38.6455,-9.1036,"adult","uncertain",5,25,"population","LD50_high",35.5,37.3,"std_err",0.5,0.2,12,11,25.46,9.92,17,15.54,"upper",0.0899999999999999
"480","Tepolt_et_al_2014","Carcinus_maenas","Arthropoda","crab",7,"intertidal","planktonic","<1","North_Harbour",47.8459,-54.0969,"adult","uncertain",5,25,"population","LD50_high",34.1,36.5,"std_err",0.3,0.2,12,10,20.06,-8.54,5.64,28.6,"upper",0.12
"481","Tepolt_et_al_2014","Carcinus_maenas","Arthropoda","crab",7,"intertidal","planktonic","<1","Walpole",43.9351,-69.5809,"adult","uncertain",5,25,"population","LD50_high",35.1,37,"std_err",0.3,0,10,8,21.86,-7.36,7.98,29.22,"upper",0.0949999999999999
"482","Tepolt_et_al_2014","Carcinus_maenas","Arthropoda","crab",7,"intertidal","planktonic","<1","Tuckerton",39.5095,-74.3248,"adult","uncertain",5,25,"population","LD50_high",35.8,36.3,"std_err",0.5,0.6,12,7,26.9,-0.666666666666667,13.1,27.5666666666667,"upper",0.025
"483","Tepolt_et_al_2014","Carcinus_maenas","Arthropoda","crab",7,"intertidal","planktonic","<1","Toquart_Bay",49.0203,-125.359,"adult","uncertain",5,25,"population","LD50_high",34.9,35.5,"std_err",0.5,0.5,6,10,19.2,4.575,10.625,14.625,"upper",0.0300000000000001
"484","Tepolt_et_al_2014","Carcinus_maenas","Arthropoda","crab",7,"intertidal","planktonic","<1","Seadrift_Lagoon",37.9079,-122.673,"adult","uncertain",5,25,"population","LD50_high",29.7,36.4,"std_err",1,0.2,6,5,23.325,7.3,14.7,16.025,"upper",0.335
"485","Underwood_et_al_2012","Oncorhynchus_clarkii_pleuriticus","Chordata","fish",3,"freshwater","planktonic","1","Carr_Creek",39.61167,-108.575,"juvenile","uncertain",10,15,"population","CTmax",28.2,28.8,"std_dev",0.6,0.5,17,13,27.675,-11.725,6.35,39.4,"upper",0.12
"486","Underwood_et_al_2012","Oncorhynchus_clarkii_pleuriticus","Chordata","fish",3,"freshwater","planktonic","1","Trapper_Creek",39.62333,-108.00833,"juvenile","uncertain",10,15,"population","CTmax",28,29.1,"std_dev",0.6,0.3,26,20,25.9,-12.45,5,38.35,"upper",0.22
"487","Underwood_et_al_2012","Oncorhynchus_clarkii_pleuriticus","Chordata","fish",3,"freshwater","planktonic","1","Trapper_Creek",39.62333,-108.00833,"juvenile","uncertain",10,20,"population","CTmax",28,29.6,"std_dev",0.6,0.5,9,9,25.9,-12.45,5,38.35,"upper",0.16
"488","Underwood_et_al_2012","Oncorhynchus_clarkii_pleuriticus","Chordata","fish",3,"freshwater","planktonic","1","Trapper_Creek",39.62333,-108.00833,"juvenile","uncertain",15,20,"population","CTmax",29.1,29.6,"std_dev",0.3,0.5,20,9,25.9,-12.45,5,38.35,"upper",0.1
"489","Underwood_et_al_2012","Oncorhynchus_clarkii_pleuriticus","Chordata","fish",3,"freshwater","planktonic","1","Lake_Nanita",40.25667,-105.71667,"juvenile","uncertain",10,15,"population","CTmax",27.7,28.5,"std_dev",0.6,0.4,7,7,18.725,-16.3,-0.5,35.025,"upper",0.16
"490","Underwood_et_al_2012","Oncorhynchus_clarkii_pleuriticus","Chordata","fish",3,"freshwater","planktonic","1","Lake_Nanita",40.25667,-105.71667,"juvenile","uncertain",10,20,"population","CTmax",27.7,29.1,"std_dev",0.6,0.7,5,5,18.725,-16.3,-0.5,35.025,"upper",0.14
"491","Underwood_et_al_2012","Oncorhynchus_clarkii_pleuriticus","Chordata","fish",3,"freshwater","planktonic","1","Lake_Nanita",40.25667,-105.71667,"juvenile","uncertain",15,20,"population","CTmax",28.5,29.1,"std_dev",0.4,0.7,7,5,18.725,-16.3,-0.5,35.025,"upper",0.12
"492","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Melbourne",-37.8136,144.9631,"adult","uncertain",16,18,"individual","CTmax",39.46,39.4466666666667,"std_err",0.289589483520237,0.368345165462423,30,30,24.75,7.475,14.825,17.275,"upper",-0.00666666666666771
"493","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Melbourne",-37.8136,144.9631,"adult","uncertain",16,22,"individual","CTmax",39.46,39.9506622516556,"std_err",0.289589483520237,0.486614405766241,30,30,24.75,7.475,14.825,17.275,"upper",0.0817770419426047
"494","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Melbourne",-37.8136,144.9631,"adult","uncertain",16,25,"individual","CTmax",39.46,39.9533333333333,"std_err",0.289589483520237,0.357899362982093,30,30,24.75,7.475,14.825,17.275,"upper",0.0548148148148139
"495","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Melbourne",-37.8136,144.9631,"adult","uncertain",16,28,"individual","CTmax",39.46,40.08,"std_err",0.289589483520237,0.350762715747584,30,30,24.75,7.475,14.825,17.275,"upper",0.0516666666666653
"496","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Melbourne",-37.8136,144.9631,"adult","uncertain",16,30,"individual","CTmax",39.46,40.3266666666667,"std_err",0.289589483520237,0.370398977183861,30,30,24.75,7.475,14.825,17.275,"upper",0.0619047619047609
"497","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Melbourne",-37.8136,144.9631,"adult","uncertain",18,22,"individual","CTmax",39.4466666666667,39.9506622516556,"std_err",0.368345165462423,0.486614405766241,30,30,24.75,7.475,14.825,17.275,"upper",0.125998896247241
"498","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Melbourne",-37.8136,144.9631,"adult","uncertain",18,25,"individual","CTmax",39.4466666666667,39.9533333333333,"std_err",0.368345165462423,0.357899362982093,30,30,24.75,7.475,14.825,17.275,"upper",0.0723809523809515
"499","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Melbourne",-37.8136,144.9631,"adult","uncertain",18,28,"individual","CTmax",39.4466666666667,40.08,"std_err",0.368345165462423,0.350762715747584,30,30,24.75,7.475,14.825,17.275,"upper",0.0633333333333319
"500","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Melbourne",-37.8136,144.9631,"adult","uncertain",18,30,"individual","CTmax",39.4466666666667,40.3266666666667,"std_err",0.368345165462423,0.370398977183861,30,30,24.75,7.475,14.825,17.275,"upper",0.0733333333333324
"501","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Melbourne",-37.8136,144.9631,"adult","uncertain",22,25,"individual","CTmax",39.46,39.9533333333333,"std_err",0.289589483520237,0.357899362982093,30,30,24.75,7.475,14.825,17.275,"upper",0.164444444444442
"502","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Melbourne",-37.8136,144.9631,"adult","uncertain",22,28,"individual","CTmax",39.46,40.08,"std_err",0.289589483520237,0.350762715747584,30,30,24.75,7.475,14.825,17.275,"upper",0.103333333333331
"503","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Melbourne",-37.8136,144.9631,"adult","uncertain",22,30,"individual","CTmax",39.46,40.3266666666667,"std_err",0.289589483520237,0.370398977183861,30,30,24.75,7.475,14.825,17.275,"upper",0.108333333333332
"504","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Melbourne",-37.8136,144.9631,"adult","uncertain",25,28,"individual","CTmax",39.46,40.08,"std_err",0.289589483520237,0.350762715747584,30,30,24.75,7.475,14.825,17.275,"upper",0.206666666666661
"505","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Melbourne",-37.8136,144.9631,"adult","uncertain",25,30,"individual","CTmax",39.46,40.3266666666667,"std_err",0.289589483520237,0.370398977183861,30,30,24.75,7.475,14.825,17.275,"upper",0.173333333333331
"506","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Melbourne",-37.8136,144.9631,"adult","uncertain",28,30,"individual","CTmax",40.08,40.3266666666667,"std_err",0.350762715747584,0.370398977183861,30,30,24.75,7.475,14.825,17.275,"upper",0.123333333333335
"507","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Innisfail",-17.52,146.04,"adult","uncertain",16,18,"individual","CTmax",39.4666666666667,39.4433333333333,"std_err",0.357513764705673,0.329768292042734,30,30,29.4,19,24.7,10.4,"upper",-0.0116666666666667
"508","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Innisfail",-17.52,146.04,"adult","uncertain",16,22,"individual","CTmax",39.4666666666667,39.8032258064516,"std_err",0.357513764705673,0.322990062765345,30,30,29.4,19,24.7,10.4,"upper",0.0560931899641552
"509","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Innisfail",-17.52,146.04,"adult","uncertain",16,25,"individual","CTmax",39.4666666666667,40.1466666666667,"std_err",0.357513764705673,0.363634273766199,30,30,29.4,19,24.7,10.4,"upper",0.0755555555555539
"510","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Innisfail",-17.52,146.04,"adult","uncertain",16,28,"individual","CTmax",39.4666666666667,40.1833333333333,"std_err",0.357513764705673,0.297209241668783,30,30,29.4,19,24.7,10.4,"upper",0.0597222222222212
"511","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Innisfail",-17.52,146.04,"adult","uncertain",16,30,"individual","CTmax",39.4666666666667,40.4533333333333,"std_err",0.357513764705673,0.375759766737806,30,30,29.4,19,24.7,10.4,"upper",0.0704761904761903
"512","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Innisfail",-17.52,146.04,"adult","uncertain",18,22,"individual","CTmax",39.4433333333333,39.8032258064516,"std_err",0.329768292042734,0.322990062765345,30,30,29.4,19,24.7,10.4,"upper",0.0899731182795662
"513","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Innisfail",-17.52,146.04,"adult","uncertain",18,25,"individual","CTmax",39.4433333333333,40.1466666666667,"std_err",0.329768292042734,0.363634273766199,30,30,29.4,19,24.7,10.4,"upper",0.100476190476188
"514","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Innisfail",-17.52,146.04,"adult","uncertain",18,28,"individual","CTmax",39.4433333333333,40.1833333333333,"std_err",0.329768292042734,0.297209241668783,30,30,29.4,19,24.7,10.4,"upper",0.0739999999999988
"515","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Innisfail",-17.52,146.04,"adult","uncertain",18,30,"individual","CTmax",39.4433333333333,40.4533333333333,"std_err",0.329768292042734,0.375759766737806,30,30,29.4,19,24.7,10.4,"upper",0.0841666666666665
"516","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Innisfail",-17.52,146.04,"adult","uncertain",22,25,"individual","CTmax",39.8032258064516,40.1466666666667,"std_err",0.322990062765345,0.363634273766199,30,30,29.4,19,24.7,10.4,"upper",0.114480286738351
"517","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Innisfail",-17.52,146.04,"adult","uncertain",22,28,"individual","CTmax",39.8032258064516,40.1833333333333,"std_err",0.322990062765345,0.297209241668783,30,30,29.4,19,24.7,10.4,"upper",0.0633512544802872
"518","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Innisfail",-17.52,146.04,"adult","uncertain",22,30,"individual","CTmax",39.8032258064516,40.4533333333333,"std_err",0.322990062765345,0.375759766737806,30,30,29.4,19,24.7,10.4,"upper",0.0812634408602166
"519","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Innisfail",-17.52,146.04,"adult","uncertain",25,28,"individual","CTmax",40.1466666666667,40.1833333333333,"std_err",0.363634273766199,0.297209241668783,30,30,29.4,19,24.7,10.4,"upper",0.0122222222222229
"520","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Innisfail",-17.52,146.04,"adult","uncertain",25,30,"individual","CTmax",40.1466666666667,40.4533333333333,"std_err",0.363634273766199,0.375759766737806,30,30,29.4,19,24.7,10.4,"upper",0.0613333333333358
"521","van_heerwaarden_et_al_2017","Drosophila melanogaster","Arthropoda","fruit fly",2,"terrestrial","NA","1","Innisfail",-17.52,146.04,"adult","uncertain",28,30,"individual","CTmax",40.1833333333333,40.4533333333333,"std_err",0.297209241668783,0.375759766737806,30,30,29.4,19,24.7,10.4,"upper",0.135000000000005
"522","Villeneuve_et_al","Urosalpinx cinerea","Mollusca","snail",6,"ocean","direct","1","Beaufort",34.718,-76.671,"juvenile","uncertain",20,24,"population","LD50_high",39.833345,37.6482113,"NA",NA,NA,1,1,28.164886,12.945122,21.591877,15.219764,"upper",-0.546283425
"523","Villeneuve_et_al","Urosalpinx cinerea","Mollusca","snail",6,"ocean","direct","1","Beaufort",34.718,-76.671,"juvenile","uncertain",20,24,"population","LD50_high",38.7178694,38.9967834,"NA",NA,NA,1,1,28.164886,12.945122,21.591877,15.219764,"upper",0.0697285000000001
"524","Villeneuve_et_al","Urosalpinx cinerea","Mollusca","snail",6,"ocean","direct","1","Folly Beach",32.66,-79.943,"juvenile","uncertain",20,24,"population","LD50_high",40.0324093,39.1215801,"NA",NA,NA,1,1,28.944557,14.927087,22.447884,14.01747,"upper",-0.227707299999999
"525","Villeneuve_et_al","Urosalpinx cinerea","Mollusca","snail",6,"ocean","direct","1","Folly Beach",32.66,-79.943,"juvenile","uncertain",20,NA,"population","LD50_high",39.8651345,NA,"NA",NA,NA,1,1,28.944557,14.927087,22.447884,14.01747,"upper",NA
"526","Villeneuve_et_al","Urosalpinx cinerea","Mollusca","snail",6,"ocean","direct","1","Oyster",37.288,-75.924,"juvenile","uncertain",20,24,"population","LD50_high",39.833345,35.6021795,"NA",NA,NA,1,1,27.199184,3.523742,16.365797,23.675442,"upper",-1.057791375
"527","Villeneuve_et_al","Urosalpinx cinerea","Mollusca","snail",6,"ocean","direct","1","Oyster",37.288,-75.924,"juvenile","uncertain",20,24,"population","LD50_high",39.1910029,38.3346084,"NA",NA,NA,1,1,27.199184,3.523742,16.365797,23.675442,"upper",-0.214098625
"528","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Nuy",-33.67,19.62,"adult","uncertain",20,30,"individual","CTmax",42.5165562913907,43.2781456953642,"std_err",0.099337748344297,0.132450331125796,20,20,28.625,5.5,16.875,23.125,"upper",0.0761589403973502
"529","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Nuy",-33.67,19.62,"adult","uncertain",20,25,"individual","CTmax",42.5165562913907,42.7814569536423,"std_err",0.099337748344297,0.0993377483444036,20,20,28.625,5.5,16.875,23.125,"upper",0.0529801324503197
"530","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Nuy",-33.67,19.62,"adult","uncertain",25,30,"individual","CTmax",42.7814569536423,43.2781456953642,"std_err",0.0993377483444036,0.132450331125796,20,20,28.625,5.5,16.875,23.125,"upper",0.0993377483443808
"531","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Wellington",-33.39,18.57,"adult","uncertain",20,30,"individual","CTmax",41.8211920529801,42.7152317880794,"std_err",0.0662251655628978,0.0993377483443965,20,20,27.22,8.1,17.42,19.12,"upper",0.0894039735099298
"532","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Wellington",-33.39,18.57,"adult","uncertain",20,25,"individual","CTmax",41.8211920529801,42.2847682119205,"std_err",0.0662251655628978,0.0993377483443965,20,20,27.22,8.1,17.42,19.12,"upper",0.0927152317880797
"533","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Wellington",-33.39,18.57,"adult","uncertain",25,30,"individual","CTmax",42.2847682119205,42.7152317880794,"std_err",0.0993377483443965,0.0993377483443965,20,20,27.22,8.1,17.42,19.12,"upper",0.0860927152317799
"534","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Porterville",-33.01,19,"adult","uncertain",20,30,"individual","CTmax",42.5496688741721,43.2119205298013,"std_err",0.0331125827814986,0.0993377483443041,20,20,30.875,6.225,18.2,24.65,"upper",0.0662251655629198
"535","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Porterville",-33.01,19,"adult","uncertain",20,25,"individual","CTmax",42.5496688741721,42.251655629139,"std_err",0.0331125827814986,0.1986754966888,20,20,30.875,6.225,18.2,24.65,"upper",-0.0596026490066194
"536","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Porterville",-33.01,19,"adult","uncertain",25,30,"individual","CTmax",42.251655629139,43.2119205298013,"std_err",0.1986754966888,0.0993377483443041,20,20,30.875,6.225,18.2,24.65,"upper",0.192052980132459
"537","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Ceres",-33.34,19.57,"adult","uncertain",20,30,"individual","CTmax",42.2185430463576,43.1125827814569,"std_err",0.231788079470199,0.132450331125803,20,20,25.58,0.58,12.8,25,"upper",0.0894039735099298
"538","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Ceres",-33.34,19.57,"adult","uncertain",20,25,"individual","CTmax",42.2185430463576,42.2185430463576,"std_err",0.231788079470199,0.099337748344297,20,20,25.58,0.58,12.8,25,"upper",0
"539","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Ceres",-33.34,19.57,"adult","uncertain",25,30,"individual","CTmax",42.2185430463576,43.1125827814569,"std_err",0.099337748344297,0.132450331125803,20,20,25.58,0.58,12.8,25,"upper",0.17880794701986
"540","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Burgershall",-25.06,31.05,"adult","uncertain",20,30,"individual","CTmax",43.8079470198675,44.0066225165562,"std_err",0.496688741721904,0.1986754966888,20,20,27.45,7.375,19.225,20.075,"upper",0.0198675496688701
"541","Weldon_et_al_2018","Ceratitis capitata","Arthropoda","fruit fly",8,"terrestrial","NA","<1","Burgershall",-25.06,31.05,"adult","uncertain",20,25,"individual","CTmax",43.8079470198675,43.5761589403973,"std_err",0.496688741721904,0.331125827814603,20,20,27.45,7.375,19.225,20.075,"upper",-0.0463576158940398
